runId,finalCensus,primarySuccessCount,optionalSuccessCount,maxStackHeight,totalAssets,adjacencyBonusTotal,boomRound,limiterMostHit,seed,policyCount,blightStart,blightEnd,blightClearedCount,stackSum,stacksAbove1,top3StackHeights,endgameSurgeRatio,maxSingleRoundGrowth,rewardPark,rewardMarket,rewardClinic,rewardTransit,rewardPolicy,totalSuitGrowth,totalAdjacencyGrowth,totalPolicyGrowth,totalEndgameBonus,blockedByMissionFail,blockedByJobs,blockedByServices,blockedByPotential,policyRewardsEarned,policiesApplied,assetRewardsEarned,assetsPlaced,rewardsWastedOrCapped,prestigeScore,prestigeMult,boomMult,endgameBase,endgameBonus,blightPenalty
93,314363,6,10,5,7,11,,Potential,1766085198584,1,0,0,2,67,16,5|5|5,1.003,10,0,3,3,2,5,20,11,0,0,8,0,0,5,5,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),86,1.3649520704822953,1,88022,120146,0
94,1305779,6,5,5,7,18,5,Potential,1766085198586,1,0,0,2,67,16,5|5|5,1.765,30,3,2,1,1,3,23,18,0,563746.8478486901,15,15,0,11,3,1,7,7,Policy rewards not active (best-effort),100,1.5607379654021907,1,235040,366836,0
95,293991,5,13,5,9,18,,Potential,1766085198589,0,0,1,2,68,16,5|5|5,0.822,18,2,2,3,2,3,22,18,0,0,17,0,0,20,3,0,9,9,Policy rewards not active (best-effort),59,1.159456965004006,1,52918,61356,0.18
96,786498,6,10,5,6,15,7,Potential,1766085198591,0,1,0,2,67,16,5|5|5,1.344,21,1,0,4,4,3,26,15,0,199675.31664806203,5,0,0,6,3,0,9,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),78,1.3467333113371862,1,62920,84736,0
97,49588,4,9,5,10,11,,Jobs,1766085198593,0,0,3,0,70,16,5|5|5,0.461,6,2,4,3,1,0,22,11,0,0,26,13,0,0,0,0,10,10,,24,0.9163361354272546,1,3967,15000,0.54
98,314306,8,10,5,12,10,,Potential,1766085198595,1,0,0,0,68,16,5|5|5,1.003,10,4,5,3,2,4,20,10,0,0,0,3,0,0,4,1,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3821977796622438,1,56575,78198,0
99,1093172,7,5,5,10,16,6,Jobs,1766085198598,0,0,0,1,68,16,5|5|5,1.606,28,2,3,4,2,0,29,16,0,408925.17236928677,7,12,0,8,0,0,11,10,Unplaced assets remaining (best-effort),79,1.352938070838456,1,87454,118320,0
100,185527,5,8,5,9,18,,Potential,1766085198600,0,0,1,2,71,16,5|5|5,0.824,12,1,4,2,2,2,19,18,0,0,10,2,0,13,2,0,9,9,Policy rewards not active (best-effort),54,1.110041442934354,1,14842,16475,0.18
101,500582,5,7,5,5,17,4,None,1766085198602,0,1,1,2,66,16,5|5|5,0.964,21,1,2,1,1,3,25,17,0,90232.85550985481,14,32,0,0,3,0,5,5,Policy rewards not active (best-effort),58,1.1497641857800502,1,90105,103600,0.18
102,269566,4,11,5,5,11,8,Potential,1766085198604,0,0,1,3,71,16,5|5|5,0.822,24,1,2,1,3,0,26,11,0,0,19,3,0,25,0,0,7,5,Unplaced assets remaining (best-effort),51,1.0874822267786228,1,21565,23452,0.18
103,667387,5,7,5,5,10,8,Potential,1766085198607,1,1,0,3,72,16,5|5|5,1.233,22,3,1,1,1,2,27,10,0,123105.68765081376,14,6,0,0,2,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.4496783763406078,1,53391,77400,0
104,239199,6,7,5,11,17,,Potential,1766085198609,0,0,2,0,67,16,5|5|5,0.643,18,5,5,1,0,0,23,17,0,0,10,0,0,13,0,0,11,11,,54,1.1103492797669001,1,19136,21248,0.36
105,754757,7,7,5,10,11,6,Potential,1766085198611,0,0,1,0,72,16,5|5|5,1.199,22,2,3,2,3,2,29,11,0,289332.11440898,8,17,0,0,2,0,10,10,Policy rewards not active (best-effort),67,1.232992598260428,1,135856,167509,0.18
106,262811,7,7,5,9,17,,Potential,1766085198613,0,0,0,1,52,15,5|5|4,1.003,8,0,6,1,3,1,29,17,0,0,4,0,0,5,1,0,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),64,1.2021055245898946,1,21025,25274,0
107,498914,8,8,5,13,17,,Potential,1766085198615,1,0,0,0,63,16,5|5|5,1.067,13,4,4,4,1,3,17,17,0,29765.74166422024,0,0,0,0,3,1,13,13,Policy rewards not active (best-effort),100,1.5548664360746627,1,139696,217209,0
108,560440,5,8,5,4,11,5,Potential,1766085198617,1,0,0,3,67,16,5|5|5,1.127,20,0,4,0,2,1,34,11,0,61346.26699388644,16,3,0,19,1,1,6,4,Unplaced assets remaining (best-effort),93,1.4425845709078873,1,44835,64678,0
109,787258,8,10,5,13,11,,Potential,1766085198620,1,0,0,0,66,16,5|5|5,1.345,16,3,6,4,3,2,24,11,0,199675.31664806203,0,5,0,0,2,1,16,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5585625727440753,1,62981,98160,0
110,358997,6,7,5,6,11,,Potential,1766085198622,1,0,0,2,67,16,5|5|5,1.004,16,1,3,2,0,3,25,11,0,0,7,4,0,9,3,1,6,6,Policy rewards not active (best-effort),87,1.3732678104472258,1,28720,39440,0
111,2662819,7,11,5,11,21,4,Potential,1766085198624,0,0,0,1,65,16,5|5|5,2.558,28,2,5,3,4,1,30,21,0,1616702.5574755396,7,6,0,8,1,0,14,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.4503269728174835,1,479307,695152,0
112,276413,6,10,5,11,16,,Potential,1766085198627,0,0,1,1,74,16,5|5|5,0.824,10,1,3,4,3,2,24,16,0,0,16,0,0,18,2,0,11,11,Policy rewards not active (best-effort),60,1.1603125407154866,1,49754,57730,0.18
113,238791,6,7,5,8,16,,Potential,1766085198629,0,0,2,0,72,16,5|5|5,0.642,13,3,3,0,2,1,27,16,0,0,15,0,0,18,1,0,8,8,Policy rewards not active (best-effort),53,1.101252354152468,1,19103,21037,0.36
114,409935,6,9,5,6,11,,Potential,1766085198631,1,0,1,1,71,16,5|5|5,0.876,16,3,1,2,0,6,27,11,0,29765.74166422024,12,2,0,9,6,1,6,6,Policy rewards not active (best-effort),86,1.3657518842494871,1,73788,100776,0.18
115,264307,6,7,5,9,11,,Potential,1766085198633,0,0,1,1,69,16,5|5|5,0.824,10,3,3,2,1,3,22,11,0,0,15,4,0,9,3,0,9,9,Policy rewards not active (best-effort),52,1.0944057045003373,1,47575,52066,0.18
116,560851,5,7,5,5,16,4,Potential,1766085198635,1,0,0,3,70,16,5|5|5,1.128,22,2,1,2,1,1,31,16,0,61346.26699388644,19,4,0,23,1,1,6,5,Unplaced assets remaining (best-effort),96,1.4808412433786597,1,44868,66442,0
117,373345,5,9,5,8,18,8,Potential,1766085198637,1,0,0,3,62,16,5|5|5,1.003,20,1,4,2,1,1,22,18,0,0,14,2,0,17,1,1,8,8,,95,1.4647148924075921,1,67202,98432,0
118,351978,6,6,5,7,17,,Potential,1766085198639,1,1,0,2,70,16,5|5|5,1.005,12,3,1,2,2,2,20,17,0,0,6,0,0,8,2,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.4377546129043597,1,63356,91090,0
119,774485,6,13,5,12,22,5,Potential,1766085198642,1,0,1,1,68,16,5|5|5,1.216,26,2,5,4,1,3,33,22,0,305459.65136341815,18,19,0,10,3,1,12,12,Policy rewards not active (best-effort),100,1.6,1,61959,99134,0.18
120,1507535,8,11,5,13,16,4,Potential,1766085198644,1,0,0,0,67,16,5|5|5,1.906,21,4,4,3,4,4,31,16,0,713957.114986593,0,12,0,0,4,1,15,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,271356,434170,0
121,83162,4,5,5,1,17,,Potential,1766085198646,1,0,2,2,67,16,5|5|5,0.642,9,1,0,0,0,3,23,17,0,0,14,0,0,18,3,1,1,1,Policy rewards not active (best-effort),63,1.1378372505460648,1,14969,17032,0.36
122,387989,6,10,5,9,11,,Potential,1766085198649,1,0,0,2,70,16,5|5|5,1.003,15,1,3,4,2,2,23,11,0,0,12,9,0,8,2,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4065741583388276,1,69838,98232,0
123,577644,7,10,5,8,17,,Jobs,1766085198651,0,0,0,1,69,16,5|5|5,1.145,16,1,4,2,2,4,30,17,0,70509.85764487257,8,19,0,0,4,0,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),78,1.3412044353849768,1,103976,139453,0
124,2474291,6,9,5,7,24,3,Potential,1766085198653,1,1,0,2,71,16,5|5|5,2.464,36,1,2,3,3,1,38,24,0,1467249.0039908143,10,6,0,12,1,1,9,7,Unplaced assets remaining (best-effort),100,1.6,1,197943,316709,0
125,808095,5,7,5,4,17,5,None,1766085198655,1,0,0,3,66,16,5|5|5,1.364,26,1,3,1,0,2,27,17,0,213745.9186692464,21,19,0,7,2,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5756095380620068,1,226267,356508,0
126,421895,6,9,5,9,18,7,Jobs,1766085198657,1,0,1,1,70,16,5|5|5,0.888,23,3,4,1,1,3,28,18,0,36855.62864770472,15,45,0,0,3,1,9,9,Policy rewards not active (best-effort),93,1.437492369206257,1,118131,169812,0.18
127,501569,6,9,5,8,17,,Potential,1766085198660,1,0,1,1,67,16,5|5|5,0.966,18,1,3,1,3,3,24,17,0,90232.85550985481,14,4,0,16,3,1,8,8,Policy rewards not active (best-effort),96,1.471363043036133,1,140439,206637,0.18
128,366463,6,8,5,6,11,,Jobs,1766085198662,1,0,0,2,66,16,5|5|5,1.005,13,0,3,1,2,4,29,11,0,0,7,16,0,0,4,1,6,6,Policy rewards not active (best-effort),88,1.3832263568954462,1,29317,40552,0
129,446745,6,5,5,9,17,,Potential,1766085198664,0,0,1,1,71,16,5|5|5,0.912,16,2,3,2,2,1,24,17,0,52669.578664227694,11,0,0,13,1,0,9,9,Policy rewards not active (best-effort),66,1.218330474987824,1,80414,97971,0.18
130,426280,5,13,5,7,10,,Potential,1766085198666,0,0,0,3,70,16,5|5|5,1.006,16,1,2,2,4,2,21,10,0,1323,12,15,0,7,2,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),64,1.2053431107371742,1,76730,92486,0
131,529446,7,8,5,8,18,,Potential,1766085198668,1,0,0,1,70,16,5|5|5,1.098,13,3,1,2,3,4,25,18,0,44498.7548940059,4,0,0,5,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5619576976066658,1.35,95300,200954,0
132,1882889,8,7,5,11,16,6,Potential,1766085198671,0,0,0,0,65,16,5|5|5,2.141,22,2,4,5,3,1,30,16,0,1001162.8439564896,0,9,0,0,1,0,14,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.3594377609423964,1,338920,460741,0
133,349412,4,13,5,6,15,,Potential,1766085198673,0,1,1,3,68,16,5|5|5,0.825,18,3,2,0,1,2,33,15,0,1323,19,0,0,22,2,0,6,6,Policy rewards not active (best-effort),61,1.1736386458780903,1,27953,32807,0.18
134,1117287,7,12,5,10,11,8,Potential,1766085198675,0,0,0,1,68,16,5|5|5,1.623,25,5,3,3,2,4,28,11,0,427250.5226842455,5,2,0,0,4,0,13,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),77,1.3313871096854117,1,201112,267758,0
135,131083,5,7,5,8,18,,Potential,1766085198677,1,0,1,2,71,16,5|5|5,0.824,8,0,5,3,0,1,18,18,0,0,11,0,0,16,1,1,8,8,,76,1.256294300134311,1,23595,29642,0.18
136,746256,5,10,5,4,17,8,Potential,1766085198680,0,1,0,3,67,16,5|5|5,1.308,20,0,1,2,4,2,26,17,0,172627.7920180436,12,0,0,14,2,0,7,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),78,1.3463363429480033,1,59700,80376,0
137,724945,8,8,5,12,11,,Potential,1766085198682,1,0,0,0,70,16,5|5|5,1.287,14,3,3,4,2,4,27,11,0,159664.30586498504,0,4,0,0,4,1,12,12,Policy rewards not active (best-effort),100,1.532744184834716,1,202985,311124,0
138,352149,5,8,5,8,10,,Potential,1766085198684,0,0,0,3,73,16,5|5|5,1.006,14,2,2,3,2,0,26,10,0,0,18,0,0,14,0,0,9,8,Unplaced assets remaining (best-effort),58,1.1510072504636033,1,28172,32426,0
139,251969,6,9,5,10,11,,Potential,1766085198686,1,0,1,1,67,16,5|5|5,0.823,10,3,4,2,1,4,23,11,0,0,12,0,0,8,4,1,10,10,Policy rewards not active (best-effort),78,1.2788735001968694,1,70551,90226,0.18
140,830758,6,12,5,9,16,6,None,1766085198689,1,0,0,2,67,16,5|5|5,1.385,28,2,3,4,1,3,36,16,0,228172.79276414847,18,8,0,11,3,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.4501221769775254,1,66461,96377,0
141,299510,7,9,5,9,10,,Potential,1766085198691,1,0,0,1,69,16,5|5|5,1.003,9,2,3,3,2,3,19,10,0,0,4,0,0,5,3,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),85,1.354708944734743,1,53912,73035,0
142,421494,7,9,5,13,11,,Potential,1766085198693,1,0,1,0,71,16,5|5|5,0.887,16,5,6,2,0,1,27,11,0,36855.62864770472,8,3,0,9,1,1,13,13,,88,1.3851637092797764,1,33720,46708,0.18
143,294191,5,8,5,9,18,,Potential,1766085198695,1,0,1,2,71,16,5|5|5,0.823,14,2,6,1,0,2,27,18,0,0,16,3,0,19,2,1,9,9,Policy rewards not active (best-effort),86,1.3673743488048014,1,52954,72408,0.18
144,366929,7,8,5,9,11,,Potential,1766085198697,1,0,0,1,63,15,5|5|5,1.006,10,3,2,3,2,3,29,11,0,0,4,3,0,5,3,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.3986929237580623,1,102740,143702,0
145,1419653,8,9,5,12,17,5,Jobs,1766085198700,1,0,0,0,65,16,5|5|5,1.846,24,2,4,4,3,4,27,17,0,647956.4599019219,0,21,0,0,4,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,113572,181715,0
146,211369,8,11,5,14,16,,Potential,1766085198702,1,0,0,0,61,16,5|5|5,1.004,6,2,5,4,5,3,17,16,0,0,0,0,0,0,3,1,16,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4029773770662053,1,38046,53378,0
147,1421487,6,6,5,5,21,5,Potential,1766085198704,1,0,0,2,72,16,5|5|5,1.848,27,2,0,2,4,3,30,21,0,647956.4599019219,12,5,0,14,3,1,8,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5445950916527005,1,255868,395212,0
148,831453,7,7,5,10,18,,Potential,1766085198706,0,0,0,1,74,16,5|5|5,1.386,19,2,3,4,2,1,34,18,0,228172.79276414847,6,4,0,7,1,0,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),82,1.3903165634605221,1,66516,92478,0
149,211102,5,7,5,3,11,,Potential,1766085198708,1,0,0,3,69,16,5|5|5,1.003,12,1,1,2,0,5,28,11,0,0,14,7,0,16,5,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),78,1.2781301603629511,1,16888,21585,0
150,686625,7,9,5,8,10,,None,1766085198710,0,0,0,1,73,16,5|5|5,1.252,16,2,3,3,3,2,23,10,0,134894.9999638608,5,6,0,0,2,0,11,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),72,1.278721588926736,1,123593,158041,0
151,93756,3,7,5,3,23,5,Potential,1766085198712,0,0,3,1,68,16,5|5|5,0.462,22,2,0,1,0,1,29,23,0,0,41,11,3,45,1,0,3,3,Policy rewards not active (best-effort),26,0.92579111972062,1,7500,15000,0.54
152,306568,6,7,5,11,11,,Potential,1766085198714,0,0,1,1,65,16,5|5|5,0.824,12,3,4,0,4,0,30,11,0,0,10,0,0,12,0,0,11,11,,54,1.1158712346954847,1,24525,27367,0.18
153,276493,6,5,5,7,10,,Potential,1766085198717,0,0,1,1,67,16,5|5|5,0.824,11,2,2,2,1,3,26,10,0,0,10,2,0,7,3,0,7,7,Policy rewards not active (best-effort),50,1.0821311205688442,1,22119,23936,0.18
154,365644,6,9,5,5,11,,Potential,1766085198719,1,0,0,2,63,16,5|5|5,1.002,13,0,4,1,1,5,22,11,0,0,7,0,0,9,5,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3887253605801644,1,102380,142178,0
155,97477,4,8,5,7,18,,Potential,1766085198721,1,0,2,2,67,16,5|5|5,0.643,8,1,2,2,2,1,24,18,0,0,19,0,0,25,1,1,7,7,,67,1.1725717036692418,1,17546,20574,0.36
156,387752,7,6,5,8,11,,Potential,1766085198723,1,0,0,1,67,16,5|5|5,1.002,11,4,3,1,0,3,22,11,0,0,4,0,0,0,3,1,8,8,Policy rewards not active (best-effort),89,1.3990416348342345,1,31020,43398,0
157,336966,5,11,5,8,17,8,Potential,1766085198725,1,0,1,2,69,16,5|5|5,0.824,26,1,3,3,2,4,30,17,0,0,17,0,0,22,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.3997666379706004,1,60654,84901,0.18
158,612108,7,8,5,9,19,,Potential,1766085198727,1,0,0,1,67,16,5|5|5,1.179,18,2,1,5,2,4,22,19,0,90232.85550985481,4,0,0,5,4,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5996235947104531,1,110179,176245,0
159,358514,5,6,5,7,11,,Potential,1766085198729,1,0,0,3,69,16,5|5|5,1.003,16,2,2,1,2,1,24,11,0,0,15,5,0,10,1,1,7,7,,85,1.3506542448043857,1,64533,87162,0
160,666827,8,3,5,7,11,8,Jobs,1766085198731,1,0,0,0,68,16,5|5|5,1.232,20,1,3,2,1,4,25,11,0,123105.68765081376,0,14,0,0,4,1,7,7,Policy rewards not active (best-effort),96,1.4809615938199525,1,120029,177758,0
161,102208,3,9,5,5,18,,Potential,1766085198734,1,0,2,2,70,16,5|5|5,0.643,16,1,1,3,0,1,23,18,0,0,20,0,0,29,1,1,5,5,,66,1.1633984278145046,1,8177,15000,0.36
162,705862,7,5,5,5,11,,Potential,1766085198736,1,0,0,1,71,16,5|5|5,1.27,16,0,2,3,1,4,27,11,0,147084.05878244052,4,0,0,5,4,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4918441353353378,1,127055,189546,0
163,69999,3,8,5,6,10,,Jobs,1766085198738,0,0,3,2,68,16,5|5|5,0.462,15,3,2,1,0,0,23,10,0,0,24,39,0,0,0,0,6,6,,23,0.9105678723651627,1,5600,15000,0.54
164,667524,6,9,5,6,17,7,Potential,1766085198740,1,0,0,2,71,16,5|5|5,1.233,22,2,2,0,3,4,22,17,0,123105.68765081376,8,0,0,10,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5744370372608545,1,53402,84078,0
165,665723,5,9,5,4,17,7,Potential,1766085198743,0,1,0,3,70,16,5|5|5,1.23,26,1,2,1,2,2,25,17,0,123105.68765081376,9,7,0,9,2,0,6,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),76,1.3253483305176932,1,119830,158816,0
166,240056,5,8,5,6,11,,Potential,1766085198745,0,0,1,2,70,16,5|5|5,0.824,16,1,2,3,2,1,19,11,0,0,15,0,0,19,1,0,8,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),49,1.0748005165855898,1,19204,20640,0.18
167,321565,7,5,5,8,11,,Jobs,1766085198747,1,0,0,1,63,16,5|5|5,1.003,14,1,3,4,1,2,29,11,0,0,5,30,0,6,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),85,1.3550429100506556,1,57882,78433,0
168,447513,5,6,5,7,17,8,Potential,1766085198749,1,0,0,3,71,16,5|5|5,1.021,26,1,2,2,3,2,25,17,0,7672.799536334168,12,0,0,17,2,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.472661865597996,1,125304,184530,0
169,87061,3,11,5,6,17,,Potential,1766085198751,0,0,3,2,71,16,5|5|5,0.462,16,3,1,1,1,0,24,17,0,0,32,5,0,32,0,0,6,6,,34,0.9687664927145491,1,6965,15000,0.54
170,829755,7,9,5,10,11,8,Potential,1766085198754,1,0,0,1,69,16,5|5|5,1.383,21,1,2,5,2,4,28,11,0,228172.79276414847,5,2,0,6,4,1,10,10,Policy rewards not active (best-effort),100,1.5460268883463315,1,149356,230908,0
171,646878,6,11,5,8,17,6,Potential,1766085198756,1,1,0,2,68,16,5|5|5,1.212,24,4,2,1,1,5,25,17,0,111725.37382096253,7,21,0,8,5,1,8,8,Policy rewards not active (best-effort),100,1.5812251054085609,1,181126,286401,0
172,144778,7,11,5,13,17,,Potential,1766085198758,0,0,0,1,65,16,5|5|5,1.003,5,4,3,7,1,2,19,17,0,0,2,0,0,2,2,0,15,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),60,1.1650060587998237,1,40538,47227,0
173,19149,2,4,5,2,18,,Potential,1766085198760,1,1,3,2,72,16,5|5|5,0.463,2,0,1,1,0,1,20,18,0,0,26,0,0,37,1,1,2,2,,47,1.017373772469604,1,3447,15000,0.54
174,937319,7,8,5,8,18,5,Potential,1766085198762,1,0,1,0,72,16,5|5|5,1.348,24,2,3,1,2,6,25,18,0,445875.48913226865,8,4,0,9,6,1,8,8,Policy rewards not active (best-effort),100,1.545398379211154,1,262449,405588,0.18
175,218634,8,8,5,7,10,,Potential,1766085198765,1,0,0,0,64,16,5|5|5,1.004,6,2,2,2,3,7,19,10,0,0,0,0,0,0,7,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),82,1.3191888105323346,1,61218,80758,0
176,766106,7,8,5,9,11,,Potential,1766085198767,1,0,0,1,71,16,5|5|5,1.326,17,3,3,2,2,4,27,11,0,185967.1063524074,5,0,0,6,4,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5261127642383077,1,214510,327366,0
177,319114,7,6,5,13,10,,Potential,1766085198769,0,0,1,0,72,16,5|5|5,0.825,12,2,5,2,4,0,20,10,0,0,6,2,0,7,0,0,13,13,,55,1.1197100820406718,1,25529,28585,0.18
178,1915753,8,13,5,16,17,7,Potential,1766085198771,1,0,0,0,64,16,5|5|5,2.161,28,7,4,4,4,2,33,17,0,1026710.0249565478,0,0,0,0,2,1,19,16,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,344836,551738,0
179,485858,5,9,5,6,16,5,Jobs,1766085198774,1,0,0,3,71,16,5|5|5,1.055,22,2,2,2,1,2,32,16,0,23259.578737469998,19,36,0,0,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4917118691183568,1,136040,202932,0
180,277663,6,5,5,7,10,,Potential,1766085198776,1,0,0,2,73,16,5|5|5,1.004,9,2,3,1,2,2,23,10,0,0,6,3,0,8,2,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.3046782279580063,1,49979,65207,0
181,358885,6,10,5,9,18,,Potential,1766085198778,1,0,0,2,67,16,5|5|5,1.004,12,1,2,4,4,2,25,18,0,0,9,0,0,11,2,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4792051647653752,1,28711,42469,0
182,410255,7,12,5,12,11,,Potential,1766085198780,1,0,0,1,65,16,5|5|5,1.003,11,3,4,4,2,3,24,11,0,0,3,2,0,4,3,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.4452708369544536,1,73846,106727,0
183,134966,6,8,5,13,10,,Potential,1766085198782,0,0,2,0,72,16,5|5|5,0.641,8,5,3,1,4,0,18,10,0,0,7,0,0,10,0,0,13,13,,38,0.9958519134414306,1,10797,15000,0.36
184,211298,8,7,5,11,18,,Potential,1766085198784,1,0,0,0,65,16,5|5|5,1.004,5,2,5,3,2,3,17,18,0,0,0,0,0,0,3,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),90,1.4061929179539072,1,59163,83195,0
185,300076,6,4,5,5,17,,Potential,1766085198787,1,1,0,2,61,16,5|5|5,1.005,10,2,2,2,0,2,26,17,0,0,8,0,0,10,2,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.3932382330145625,1,24006,33446,0
186,706211,7,10,5,13,18,8,Jobs,1766085198789,1,0,0,1,68,16,5|5|5,1.27,26,3,6,3,1,3,38,18,0,147084.05878244052,4,44,0,0,3,1,13,13,Policy rewards not active (best-effort),100,1.6,1,127118,203389,0
187,314062,7,10,5,12,18,,Potential,1766085198791,1,0,0,1,65,16,5|5|5,1.002,10,2,6,4,1,3,22,18,0,0,2,0,0,3,3,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4690129889047654,1,25125,36909,0
188,1017449,8,10,5,14,11,7,Potential,1766085198794,0,0,0,0,70,16,5|5|5,1.544,22,2,5,5,4,2,25,11,0,355780.50562851387,0,8,0,0,2,0,16,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),77,1.3358614810279492,1,183141,244651,0
189,344477,6,9,5,6,18,,Potential,1766085198796,1,1,0,2,68,16,5|5|5,1.005,12,1,1,5,2,2,22,18,0,0,9,0,0,11,2,1,9,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4648220291774652,1,27558,40368,0
190,246316,6,11,5,11,11,,None,1766085198798,1,0,1,1,69,16,5|5|5,0.825,11,2,5,2,2,3,24,11,0,0,13,0,0,15,3,1,11,11,Policy rewards not active (best-effort),79,1.2843474410765485,1,19705,25308,0.18
191,402878,6,8,5,9,16,,Potential,1766085198800,0,0,0,2,73,16,5|5|5,1.003,16,0,4,3,3,1,19,16,0,0,9,0,0,11,1,0,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),69,1.2515763165066667,1,32230,40338,0
192,544794,7,6,5,5,11,8,Potential,1766085198802,1,0,0,1,69,16,5|5|5,1.112,20,0,2,2,3,5,25,11,0,52669.578664227694,3,2,0,4,5,1,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.459203101521184,1,152542,222590,0
193,116199,5,8,5,7,17,,Jobs,1766085198804,1,0,2,1,66,16,5|5|5,0.642,7,2,2,3,0,2,28,17,0,0,20,62,0,0,2,1,7,7,Policy rewards not active (best-effort),66,1.1611692541731813,1,20916,24287,0.36
194,100653,5,8,5,8,11,,Potential,1766085198807,0,0,1,2,68,16,5|5|5,0.823,6,2,4,2,0,1,17,11,0,0,8,0,0,11,1,0,8,8,Policy rewards not active (best-effort),41,1.0120242964106487,1,18118,18336,0.18
195,159689,5,10,5,5,18,,Potential,1766085198809,0,0,0,3,65,16,5|5|5,1.004,7,1,2,2,2,2,24,18,0,0,10,0,0,14,2,0,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),59,1.1519063402918677,1,28744,33110,0
196,3051949,8,10,5,12,17,4,Potential,1766085198811,0,0,0,0,70,16,5|5|5,2.738,32,1,7,4,2,4,26,17,0,1931601.8498831908,0,0,0,0,4,0,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),84,1.4090703336337782,1,854546,1204115,0
197,343689,8,4,5,8,18,,Potential,1766085198814,0,0,0,0,69,16,5|5|5,1.003,9,3,3,3,1,2,24,18,0,0,0,3,0,0,2,0,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),69,1.246760192472831,1,61864,77130,0
